moviename,emotion,identity,label,isTarget,response_cross,RT_cross,cross_on,cross_off,cross_dur,response_video,RT_video,video_on,video_off,video_dur
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id1h1.mov,h,1,happiness,0,,,83.0218675136566,90.0545301437378,7.03266263008118,,,81.0362370014191,83.0070271492004,1.97079014778137
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id4n1.mov,n,4,neutral,1,,,92.0713267326355,97.8022470474243,5.73092031478882,,,90.1266360282898,92.0565941333771,1.92995810508728
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id1f1.mov,f,1,fear,0,,,99.8041803836823,106.426735162735,6.62255477905273,,,97.8605661392212,99.7896211147308,1.92905497550964
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id4d1.mov,d,4,disgust,0,,,108.436975240707,112.876516103745,4.43954086303711,,,106.491809129715,108.423051118851,1.93124198913574
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id5s1.mov,s,5,sadness,0,,,114.886566638947,122.621922969818,7.73535633087158,,,112.944194078445,114.871919155121,1.92772507667542
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id2n1.mov,n,2,neutral,1,,,124.635981559753,129.38617515564,4.75019359588623,,,122.689908027649,124.62113904953,1.9312310218811
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id5n1.mov,n,5,neutral,1,,,131.402226448059,136.467386960983,5.06516051292419,,,129.454736948013,131.388453960419,1.9337170124054
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id3s1.mov,s,3,sadness,0,,,138.485110759735,145.676754951477,7.19164419174194,,,136.531947135925,138.470457077026,1.93850994110107
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id2h1.mov,h,2,happiness,0,,,147.734534263611,153.685286045074,5.95075178146362,,,145.741521120071,147.719964027405,1.97844290733337
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id4s1.mov,s,4,sadness,0,,,155.684046030045,162.760447978973,7.07640194892883,,,153.746881961823,155.669137001038,1.92225503921509
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id2f1.mov,f,2,fear,0,,,164.766822338104,170.351381063461,5.58455872535706,,,162.827965974808,164.752160072327,1.92419409751892
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id7n1.mov,n,7,neutral,1,,,172.366356372833,177.458631038666,5.09227466583252,,,170.417262077332,172.351679086685,1.93441700935364
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id3n1.mov,n,3,neutral,1,",1!",1.1289746761322,179.465917348862,183.616474151611,4.15055680274963,,,177.521758079529,179.451339960098,1.92958188056946
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id3d1.mov,d,3,disgust,0,,,185.648873806,192.342538118362,6.69366431236267,,,183.704759120941,185.634783983231,1.93002486228943
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id2s1.mov,s,2,sadness,0,,,194.348339319229,200.066893100739,5.7185537815094,,,192.408797979355,194.334589958191,1.92579197883606
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id6h1.mov,h,6,happiness,0,,,202.081193208694,207.888545036316,5.80735182762146,,,200.130145072937,202.067597150803,1.9374520778656
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id5d1.mov,d,5,disgust,0,,,209.897369384766,216.337121009827,6.43975162506104,,,207.954165935516,209.883329153061,1.92916321754456
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id1n1.mov,n,1,neutral,1,,,218.346846580505,222.585010051727,4.23816347122192,,,216.397983074188,218.332448959351,1.93446588516235
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id4h1.mov,h,4,happiness,0,,,224.563140392303,229.826683044434,5.26354265213013,,,222.650910139084,224.548272132874,1.89736199378967
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id3f1.mov,f,3,fear,0,,,231.829346179962,238.920794010162,7.0914478302002,,,229.887942075729,231.81459403038,1.92665195465088
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id7f1.mov,f,7,fear,0,,,240.928792715073,247.715098142624,6.78630542755127,,,238.989695072174,240.913998126984,1.92430305480957
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id6f1.mov,f,6,fear,0,,,249.728235244751,254.230298042297,4.50206279754639,,,247.782916069031,249.713554143906,1.93063807487488
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id1d1.mov,d,1,disgust,0,,,256.244502305984,260.765412092209,4.52090978622437,,,254.292782068253,256.231024026871,1.93824195861816
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id6d1.mov,d,6,disgust,0,,,262.777444601059,267.147163152695,4.36971855163574,,,260.831498146057,262.763010025024,1.93151187896729
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id7h1.mov,h,7,happiness,0,,,269.160384178162,273.19210600853,4.03172183036804,,,267.209540128708,269.146029949188,1.93648982048035
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id3n2.mov,n,3,neutral,1,,,295.242102622986,300.934895038605,5.6927924156189,,,293.29478096962,295.227776050568,1.93299508094788
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id5f2.mov,f,5,fear,0,,,302.941630125046,309.56451010704,6.62287998199463,,,300.997791051865,302.927529096603,1.92973804473877
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id7f2.mov,f,7,fear,0,,,311.557747602463,318.450032949448,6.89228534698486,,,309.619786977768,311.543259143829,1.9234721660614
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id1f2.mov,f,1,fear,0,,,320.457212209702,326.582545995712,6.12533378601074,,,318.518077135086,320.443180084229,1.92510294914246
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id1h2.mov,h,1,happiness,0,,,328.590045213699,333.025810956955,4.43576574325562,,,326.648659944534,328.575515031815,1.92685508728027
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id6s2.mov,s,6,sadness,0,,,335.039649486542,341.567160129547,6.52751064300537,,,333.089535951614,335.025416135788,1.93588018417358
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id5n2.mov,n,5,neutral,1,",1!",0.803142547607422,343.622453451157,348.139210939407,4.51675748825073,,,341.635714054108,343.60830116272,1.97258710861206
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id5d2.mov,d,5,disgust,0,,,350.172039747238,354.709581136703,4.53754138946533,,,348.229076147079,350.157230138779,1.92815399169922
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id6f2.mov,f,6,fear,0,,,356.721639156342,361.116321086884,4.39468193054199,,,354.776051998138,356.707150936127,1.93109893798828
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id2s2.mov,s,2,sadness,0,,,363.121243953705,367.689705133438,4.56846117973328,,,361.177821159363,363.107663154602,1.92984199523926
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id7n2.mov,n,7,neutral,1,,,369.704169273376,374.377686977386,4.67351770401001,,,367.754873991013,369.689522027969,1.93464803695679
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id7h2.mov,h,7,happiness,0,,,376.37041425705,381.155682086945,4.78526782989502,,,374.432657003403,376.35576915741,1.92311215400696
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id1s2.mov,s,1,sadness,0,,,383.1700091362,388.440437078476,5.270427942276,,,381.217586040497,383.155446052551,1.93786001205444
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id3s2.mov,s,3,sadness,0,,,390.452892065048,395.719164133072,5.26627206802368,,,388.504289150238,390.439233064651,1.93494391441345
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id4s2.mov,s,4,sadness,0,,,397.71911072731,402.589632987976,4.87052226066589,,,395.781653165817,397.704165935516,1.9225127696991
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id4d2.mov,d,4,disgust,0,,,404.601999282837,409.606596946716,5.00459766387939,,,402.651698112488,404.587836027145,1.93613791465759
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id5s2.mov,s,5,sadness,0,,,411.618251085281,419.190303087234,7.57205200195312,,,409.671502113342,411.604223966599,1.93272185325623
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id6n2.mov,n,6,neutral,1,,,421.200977325439,428.014147996902,6.81317067146301,,,419.259901046753,421.186988115311,1.92708706855774
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id7s2.mov,s,7,sadness,0,,,430.033771276474,436.257179021835,6.22340774536133,,,428.08266210556,430.020890951157,1.93822884559631
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id6d2.mov,d,6,disgust,0,,,438.2666015625,443.004909038544,4.7383074760437,,,436.329164028168,438.251788139343,1.92262411117554
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id2h2.mov,h,2,happiness,0,,,445.016172409058,449.864715099335,4.8485426902771,,,443.065482139587,445.001836061478,1.93635392189026
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id4h2.mov,h,4,happiness,0,,,451.882432460785,456.192230939865,4.3097984790802,,,449.929782152176,451.868128061295,1.93834590911865
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id1n2.mov,n,1,neutral,1,,,458.198708295822,465.854213953018,7.65550565719604,,,456.248566150665,458.184376001358,1.93580985069275
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id6h2.mov,h,6,happiness,0,,,467.864772081375,474.691920042038,6.82714796066284,,,465.924252986908,467.850785017014,1.92653203010559
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id2d2.mov,d,2,disgust,0,,,476.69754576683,482.929208993912,6.2316632270813,,,474.755905151367,476.683428049088,1.92752289772034
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id4f2.mov,f,4,fear,0,,,484.930385112762,490.184422969818,5.25403785705566,,,482.986063957214,484.915838956833,1.92977499961853
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id1d2.mov,d,1,disgust,0,,,492.229937314987,496.895192146301,4.66525483131409,,,490.25214600563,492.215403079987,1.96325707435608
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id3d2.mov,d,3,disgust,0,,,498.896183729172,505.386428117752,6.49024438858032,,,496.958399057388,498.881246089935,1.922847032547
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id2n2.mov,n,2,neutral,1,",1!",0.616887807846069,507.37900018692,515.345562934875,7.96656274795532,,,505.440789937973,507.364156007767,1.9233660697937
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id2f2.mov,f,2,fear,0,,,517.361702203751,522.043856143951,4.68215394020081,,,515.418277025223,517.347372055054,1.92909502983093
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id5h2.mov,h,5,happiness,0,,,524.044625043869,529.076131105423,5.03150606155396,,,522.105170965195,524.030555009842,1.92538404464722
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id7d2.mov,d,7,disgust,0,,,531.077533006668,536.66513299942,5.58759999275208,,,529.138549089432,531.063219070435,1.92466998100281
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id4n2.mov,n,4,neutral,1,,,538.677054405212,542.9733710289,4.29631662368774,,,536.72757101059,538.663536071777,1.93596506118774
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id3h2.mov,h,3,happiness,0,,,544.976669073105,551.713557958603,6.73688888549805,,,543.036846160889,544.962656021118,1.92580986022949
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_050/id3f2.mov,f,3,fear,0,,,553.726139545441,559.33617401123,5.61003446578979,,,551.77937912941,553.711490154266,1.93211102485657
