moviename,emotion,identity,label,isTarget,response_cross,RT_cross,cross_on,cross_off,cross_dur,response_video,RT_video,video_on,video_off,video_dur
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id3n1.mov,n,3,neutral,1,",1!",0.816481590270996,179.121476411819,183.371731042862,4.25025463104248,,,177.178466081619,179.107270002365,1.92880392074585
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id1h1.mov,h,1,happiness,0,,,185.437745094299,192.905026197433,7.46728110313416,,,183.456935167313,185.423173189163,1.96623802185059
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id6h1.mov,h,6,happiness,0,,,194.90384221077,201.428982019424,6.52513980865479,,,192.960489034653,194.889166116714,1.92867708206177
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id2s1.mov,s,2,sadness,0,,,203.43665266037,208.857314109802,5.42066144943237,,,201.487910032272,203.423169136047,1.93525910377502
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id7s1.mov,s,7,sadness,0,,,210.86952829361,218.858052015305,7.98852372169495,,,208.917021036148,210.856147050858,1.93912601470947
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id5d1.mov,d,5,disgust,0,,,220.868909597397,225.765908002853,4.89699840545654,,,218.918295145035,220.855025053024,1.9367299079895
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id2f1.mov,f,2,fear,0,,,227.768479824066,234.378582000732,6.61010217666626,,,225.82732796669,227.753663063049,1.92633509635925
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id7n1.mov,n,7,neutral,1,",1!",1.1319591999054,236.384613990784,242.818109989166,6.43349599838257,,,234.44042801857,236.370725154877,1.93029713630676
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id7h1.mov,h,7,happiness,0,,,244.850761890411,250.400470972061,5.54970908164978,,,242.900346040726,244.836949110031,1.93660306930542
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id3h1.mov,h,3,happiness,0,,,252.400280237198,256.969439983368,4.56915974617004,,,250.459500074387,252.386012077332,1.92651200294495
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_100/id2h1.mov,h,2,happiness,0,,,259.016549110413,263.117398023605,4.10084891319275,,,257.027464151382,259.003015995026,1.97555184364319
