moviename,emotion,identity,label,isTarget,response_cross,RT_cross,cross_on,cross_off,cross_dur,response_video,RT_video,video_on,video_off,video_dur
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_000/id2f1.mov,f,2,fear,0,,,5.01933550834656,12.3381929397583,7.31885743141174,,,3.07343697547913,5.00447392463684,1.93103694915771
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_000/id4f1.mov,f,4,fear,0,,,14.3521046638489,21.4202139377594,7.06810927391052,,,12.4031100273132,14.3374810218811,1.93437099456787
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_000/id1s1.mov,s,1,sadness,0,",1!",0.77940821647644,23.2015447616577,30.9514498710632,7.74990510940552,,,21.578626871109,23.1872959136963,1.60866904258728
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_000/id1f1.mov,f,1,fear,0,,,32.9676113128662,37.3996548652649,4.43204355239868,,,31.0307378768921,32.9528980255127,1.92216014862061
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_000/id4h1.mov,h,4,happiness,0,,,39.3672070503235,44.0965988636017,4.7293918132782,,,37.4621000289917,39.3527119159698,1.89061188697815
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_000/id3n1.mov,n,3,neutral,1,",1!",0.382602214813232,46.1001226902008,50.5003659725189,4.40024328231812,,,44.1631779670715,46.0853509902954,1.92217302322388
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_000/id4d1.mov,d,4,disgust,0,,,52.5330624580383,58.4924640655518,5.95940160751343,,,50.5873019695282,52.5191469192505,1.93184494972229
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_000/id3s1.mov,s,3,sadness,0,,,60.4992523193359,65.2725200653076,4.77326774597168,,,58.5598039627075,60.4845309257507,1.92472696304321
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_000/id6s1.mov,s,6,sadness,0,,,67.2821662425995,74.866024017334,7.5838577747345,,,65.3381149768829,67.2671699523926,1.92905497550964
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_000/id7d1.mov,d,7,disgust,0,,,76.8649044036865,81.2615559101105,4.39665150642395,,,74.9217879772186,76.8512029647827,1.92941498756409
/home/sccnlab/Desktop/fmri_4.30/BC-FacExpr-1.2-fMRI-mainExp-main/stimuli/stimuli_experiment/stimuli_cropped_normed_crop_000/id6h1.mov,h,6,happiness,0,,,83.2811765670776,87.4581248760223,4.1769483089447,,,81.3304090499878,83.2675518989563,1.93714284896851
